	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
1604	100_mètres_papillon	Femme	50	57.93	17.0	 États-Unis	 Brown Deer	1981-08-16
1605	100_mètres_papillon	Femme	50	57.88	26.0	 États-Unis	 Sydney	1999-08-23
1606	100_mètres_papillon	Femme	50	56.69	27.0	 Pays-Bas	 Sheffield	2000-05-25
1607	100_mètres_papillon	Femme	50	56.64	27.0	 Pays-Bas	 Federal Way	2000-07-24
1608	100_mètres_papillon	Femme	50	56.61	27.0	 Pays-Bas	 Sydney	2000-09-17
1609	100_mètres_papillon	Femme	50	56.44	16.0	 Suède	 Rome	2009-07-26
1610	100_mètres_papillon	Femme	50	56.06	16.0	 Suède	 Rome	2009-07-27
1611	100_mètres_papillon	Femme	50	55.98	24.0	 États-Unis	 Londres	2012-07-29
1612	100_mètres_papillon	Femme	50	55.74	21.0	 Suède	 Kazan	2015-08-02
1613	100_mètres_papillon	Femme	50	55.64	21.0	 Suède	 Kazan	2015-08-03
1614	100_mètres_papillon	Femme	50	55.48	22.0	 Suède	 Rio de Janeiro	2016-08-07
1615	100_mètres_papillon	Femme	25	58.73	22.0	 États-Unis		1995-01-01
1616	100_mètres_papillon	Femme	25	58.68	19.0	 Chine	 Rio de Janeiro	1995-12-02
1617	100_mètres_papillon	Femme	25	58.56	19.0	 Australie		1995-01-01
1618	100_mètres_papillon	Femme	25	58.29	17.0	 États-Unis	 Sainte-Foy	1996-12-01
1619	100_mètres_papillon	Femme	25	58.24	15.0	 Japon	 Tokyo	1997-03-28
1620	100_mètres_papillon	Femme	25	57.79	24.0	 États-Unis	 Göteborg	1997-04-19
1621	100_mètres_papillon	Femme	25	56.9	25.0	 États-Unis	 College Station	1998-12-01
1622	100_mètres_papillon	Femme	25	56.8	27.0	 États-Unis	 Paris	2000-02-12
1623	100_mètres_papillon	Femme	25	56.56	27.0	 États-Unis	 Athènes	2000-03-18
1624	100_mètres_papillon	Femme	25	56.55	26.0	 Slovaquie	 Berlin	2002-01-26
1625	100_mètres_papillon	Femme	25	56.34	20.0	 États-Unis	 New York	2002-11-22
1626	100_mètres_papillon	Femme	25	55.95	21.0	 Australie	 Hobart	2006-08-28
1627	100_mètres_papillon	Femme	25	55.89	23.0	 Australie	 Manchester	2008-04-13
1628	100_mètres_papillon	Femme	25	55.74	23.0	 Australie	 Canberra	2008-04-26
1629	100_mètres_papillon	Femme	25	55.68	23.0	 Australie	 Hobart	2009-08-12
1630	100_mètres_papillon	Femme	25	55.46	24.0	 Australie	 Stockholm	2009-11-10
1631	100_mètres_papillon	Femme	25	55.05	30.0	 France	 Istanbul	2009-12-12
1632	100_mètres_papillon	Femme	25	54.61	21.0	 Suède	 Doha	2014-12-07
1633	200_mètres_papillon	Femme	50	162.3		 Pays-Bas	 Naarden	1956-12-12
1634	200_mètres_papillon	Femme	50	158.1		 Pays-Bas	 Naarden	1957-03-19
1635	200_mètres_papillon	Femme	50	160.5		 États-Unis	 Los Angeles	1958-06-29
1636	200_mètres_papillon	Femme	50	158.9		 Pays-Bas	 Naarden	1958-09-13
1637	200_mètres_papillon	Femme	50	157.0		 États-Unis	 Redding	1959-07-19
1638	200_mètres_papillon	Femme	50	154.4		 Pays-Bas	 Leipzig	1960-06-12
1639	200_mètres_papillon	Femme	50	152.8		 États-Unis	 Philadelphie	1961-08-13
1640	200_mètres_papillon	Femme	50	151.2		 États-Unis	 Chicago	1962-08-19
1641	200_mètres_papillon	Femme	50	150.7		 États-Unis	 Los Altos	1962-08-25
1642	200_mètres_papillon	Femme	50	149.1		 États-Unis	 Philadelphie	1963-07-27
1643	200_mètres_papillon	Femme	50	148.1		 États-Unis	 Los Angeles	1964-07-12
1644	200_mètres_papillon	Femme	50	146.4		 États-Unis	 Los Altos	1964-08-02
1645	200_mètres_papillon	Femme	50	146.3		 États-Unis	 Maumee	1965-08-15
1646	200_mètres_papillon	Femme	50	145.8		 Pays-Bas	 Leyde	1965-08-21
1647	200_mètres_papillon	Femme	50	145.3		 Pays-Bas	 Groningen	1965-09-12
1648	200_mètres_papillon	Femme	50	142.5		 Pays-Bas	 Groningen	1967-08-02
1649	200_mètres_papillon	Femme	50	141.0		 Pays-Bas	 Blackpool	1967-08-25
1650	200_mètres_papillon	Femme	50	140.7		 États-Unis	 Santa Clara	1970-07-11
1651	200_mètres_papillon	Femme	50	139.3		 États-Unis	 Los Angeles	1970-08-22
1652	200_mètres_papillon	Femme	50	138.6		 États-Unis	 Los Angeles	1971-08-07
1653	200_mètres_papillon	Femme	50	138.4		 États-Unis	 Houston	1971-08-28
1654	200_mètres_papillon	Femme	50	138.4		 États-Unis	 Houston	1971-08-28
1655	200_mètres_papillon	Femme	50	138.4		 États-Unis	 Minsk	1971-09-10
1656	200_mètres_papillon	Femme	50	136.62		 États-Unis	 Chicago	1972-08-06
1657	200_mètres_papillon	Femme	50	135.57		 États-Unis	 Munich	1972-09-04
1658	200_mètres_papillon	Femme	50	135.45	17.0	 Allemagne de l'Est	 Belgrade	1973-09-08
1659	200_mètres_papillon	Femme	50	133.76	17.0	 Allemagne de l'Est	 Belgrade	1973-09-08
1660	200_mètres_papillon	Femme	50	133.6	20.0	 Allemagne de l'Est	 Tallinn	1976-03-14
1661	200_mètres_papillon	Femme	50	133.6	20.0	 Allemagne de l'Est	 Berlin-Est	1976-06-04
1662	200_mètres_papillon	Femme	50	131.22	20.0	 Allemagne de l'Est	 Berlin-Est	1976-06-05
1663	200_mètres_papillon	Femme	50	131.2	17.0	 Allemagne de l'Est	 Leningrad	1978-04-09
1664	200_mètres_papillon	Femme	50	129.87	17.0	 Allemagne de l'Est	 Berlin-Est	1978-07-04
1665	200_mètres_papillon	Femme	50	129.87	15.0	 États-Unis	 Berlin-Ouest	1978-08-26
1666	200_mètres_papillon	Femme	50	129.77	15.0	 États-Unis	 San Juan	1979-07-07
1667	200_mètres_papillon	Femme	50	128.41	15.0	 États-Unis	 Fort Lauderdale	1979-08-06
1668	200_mètres_papillon	Femme	50	127.01	15.0	 États-Unis	 Fort Lauderdale	1979-08-06
1669	200_mètres_papillon	Femme	50	126.37	16.0	 États-Unis	 Irvine	1980-07-07
1670	200_mètres_papillon	Femme	50	125.96	17.0	 États-Unis	 Brown Deer	1981-08-13
1671	200_mètres_papillon	Femme	50	125.81	27.0	 Australie	 Sydney	2000-05-17
1672	200_mètres_papillon	Femme	50	125.78	19.0	 Pologne	 Berlin	2002-08-04
1673	200_mètres_papillon	Femme	50	125.61	22.0	 Pologne	 Montréal	2005-07-28
1674	200_mètres_papillon	Femme	50	125.4	20.0	 Australie	 Victoria	2006-08-17
1675	200_mètres_papillon	Femme	50	124.18	19.0	 Chine	 Pékin	2008-08-14
1676	200_mètres_papillon	Femme	50	124.14	25.0	 États-Unis	 Rome	2009-07-29
1677	200_mètres_papillon	Femme	50	123.41	23.0	 Australie	 Rome	2009-07-30
1678	200_mètres_papillon	Femme	50	121.81	20.0	 Chine	 Jinan	2009-10-22
1679	200_mètres_papillon	Femme	25	125.65	17.0	 États-Unis		1981-01-02
1680	200_mètres_papillon	Femme	25	125.37	26.0	 Australie	 Malmö	1999-02-18
1681	200_mètres_papillon	Femme	25	124.42	26.0	 Australie		1995-09-01
1682	200_mètres_papillon	Femme	25	124.16	27.0	 Australie	 Sydney	2000-01-18
1683	200_mètres_papillon	Femme	25	124.04	19.0	 Chine	 Berlin	2004-01-18
1684	200_mètres_papillon	Femme	25	123.53	24.0	 Pologne	 Debrecen	2007-12-13
1685	200_mètres_papillon	Femme	25	123.12	27.0	 Japon	 Tokyo	2008-02-23
1686	200_mètres_papillon	Femme	25	122.5	20.0	 Chine	 Stockholm	2009-11-11
1687	200_mètres_papillon	Femme	25	120.78	20.0	 Chine	 Berlin	2009-11-15
1688	200_mètres_papillon	Femme	25	119.61	24.0	 Espagne	 Doha	2014-12-03
1689	200_mètres_4_nages	Femme	50	168.2		 États-Unis	 Chicago	1957-04-27
1690	200_mètres_4_nages	Femme	50	167.7		 États-Unis	 Akron	1958-07-20
1691	200_mètres_4_nages	Femme	50	163.2		 États-Unis	 Fresno	1958-08-16
1692	200_mètres_4_nages	Femme	50	160.3		 États-Unis	 Hobart	1959-01-14
1693	200_mètres_4_nages	Femme	50	160.1		 États-Unis	 Redding	1961-05-13
1694	200_mètres_4_nages	Femme	50	157.1		 États-Unis	 Tenri	1961-07-09
1695	200_mètres_4_nages	Femme	50	155.0		 États-Unis	 Philadelphie	1961-08-12
1696	200_mètres_4_nages	Femme	50	153.3		 États-Unis	 Chicago	1962-08-18
1697	200_mètres_4_nages	Femme	50	151.8		 États-Unis	 Los Angeles	1963-07-27
1698	200_mètres_4_nages	Femme	50	150.1		 États-Unis	 Los Angeles	1964-07-11
1699	200_mètres_4_nages	Femme	50	149.9		 États-Unis	 Los Altos	1964-08-01
1700	200_mètres_4_nages	Femme	50	149.0		 États-Unis	 Los Altos (Californie)	1966-07-22
1701	200_mètres_4_nages	Femme	50	147.8		 États-Unis	 Lincoln	1966-08-21
1702	200_mètres_4_nages	Femme	50	147.5		 États-Unis	 Santa Clara (Californie)	1967-07-08
1703	200_mètres_4_nages	Femme	50	146.1		 États-Unis	 Winnipeg	1967-07-30
1704	200_mètres_4_nages	Femme	50	145.0		 États-Unis	 Philadelphie	1967-08-18
1705	200_mètres_4_nages	Femme	50	143.5		 États-Unis	 Philadelphie	1967-08-25
1706	200_mètres_4_nages	Femme	50	149.0		 États-Unis	 Los Altos	1966-07-22
1707	200_mètres_4_nages	Femme	50	143.07		 Australie	 Munich	1972-08-28
1708	200_mètres_4_nages	Femme	50	143.01	15.0	 Allemagne de l'Est	 Berlin-Est	1973-04-13
1709	200_mètres_4_nages	Femme	50	140.51		 Allemagne de l'Est	 Belgrade	1973-09-04
1710	200_mètres_4_nages	Femme	50	138.97		 Allemagne de l'Est	 Vienne	1974-08-18
1711	200_mètres_4_nages	Femme	50	138.83		 Allemagne de l'Est	 Wittenberg	1975-06-10
1712	200_mètres_4_nages	Femme	50	138.3		 Allemagne de l'Est	 Tallinn	1976-03-12
1713	200_mètres_4_nages	Femme	50	137.14	18.0	 Allemagne de l'Est	 Berlin-Est	1976-06-05
1714	200_mètres_4_nages	Femme	50	136.96		 Allemagne de l'Est	 Leipzig	1977-07-10
1715	200_mètres_4_nages	Femme	50	135.95		 Allemagne de l'Est	 Jönköping	1977-08-20
1716	200_mètres_4_nages	Femme	50	135.85		 Allemagne de l'Est	 Berlin-Est	1977-08-28
1717	200_mètres_4_nages	Femme	50	135.09		 États-Unis	 The Woodlands	1978-08-02
1718	200_mètres_4_nages	Femme	50	134.07		 États-Unis	 Berlin-Ouest	1978-08-20
1719	200_mètres_4_nages	Femme	50	133.69		 États-Unis	 Austin	1980-01-05
1720	200_mètres_4_nages	Femme	50	133.0		 Allemagne de l'Est	 Berlin-Est	1980-05-24
1721	200_mètres_4_nages	Femme	50	131.73		 Allemagne de l'Est	 Magdebourg	1981-07-04
1722	200_mètres_4_nages	Femme	50	131.65		 Chine	 Barcelone	1992-07-30
1723	200_mètres_4_nages	Femme	50	129.72		 Chine	 Shanghai	1997-10-17
1724	200_mètres_4_nages	Femme	50	128.92	20.0	 Australie	 Sydney	2008-03-25
1725	200_mètres_4_nages	Femme	50	128.45	20.0	 Australie	 Pékin	2008-08-13
1726	200_mètres_4_nages	Femme	50	127.03	20.0	 États-Unis	 Rome	2009-07-26
1727	200_mètres_4_nages	Femme	50	126.15	20.0	 États-Unis	 Rome	2009-07-27
1728	200_mètres_4_nages	Femme	50	126.12	26.0	 Hongrie	 Kazan	2015-08-03
1729	200_mètres_4_nages	Femme	25	127.79		 États-Unis	 Palma de Majorque	1993-12-05
1730	200_mètres_4_nages	Femme	25	126.13	24.0	 Zimbabwe	 Manchester	2008-04-12
1731	200_mètres_4_nages	Femme	25	126.01	20.0	 Hongrie	 Moscou	2009-11-06
1732	200_mètres_4_nages	Femme	25	124.64	20.0	 Hongrie	 Istanbul	2009-12-10
1733	200_mètres_4_nages	Femme	25	124.6	22.0	 États-Unis	 Manchester	2009-12-19
1734	200_mètres_4_nages	Femme	25	124.39	24.0	 Hongrie	 Eindhoven	2013-08-07
1735	200_mètres_4_nages	Femme	25	123.2	24.0	 Hongrie	 Eindhoven	2013-08-07
1736	200_mètres_4_nages	Femme	25	122.61	25.0	 Hongrie	 Doha	2014-08-27
1737	200_mètres_4_nages	Femme	25	122.13	25.0	 Hongrie	 Dubai	2014-08-31
1738	200_mètres_4_nages	Femme	25	121.86	25.0	 Hongrie	 Doha	2014-12-06
1739	400_mètres_4_nages	Femme	50	350.4		 Hongrie	 Budapest	1953-04-10
1740	400_mètres_4_nages	Femme	50	347.3		 Pays-Bas	 Hilversum	1955-03-28
1741	400_mètres_4_nages	Femme	50	340.8		 Hongrie	 Budapest	1955-07-13
1742	400_mètres_4_nages	Femme	50	338.9		 Pays-Bas	 Hilversum	1956-12-02
1743	400_mètres_4_nages	Femme	50	346.6		 États-Unis	 Los Angeles	1958-06-27
1744	400_mètres_4_nages	Femme	50	343.7		 États-Unis	 Topeka	1958-08-01
1745	400_mètres_4_nages	Femme	50	341.1		 États-Unis	 Melbourne	1959-02-24
1746	400_mètres_4_nages	Femme	50	340.2		 États-Unis	 Redding	1959-07-17
1747	400_mètres_4_nages	Femme	50	336.5	13.0	 États-Unis	 Indianapolis	1960-07-15
1748	400_mètres_4_nages	Femme	50	334.5	14.0	 États-Unis	 Philadelphie	1961-08-11
1749	400_mètres_4_nages	Femme	50	329.7	15.0	 États-Unis	 Los Altos	1962-06-02
1750	400_mètres_4_nages	Femme	50	327.4		 États-Unis	 Osaka	1962-07-26
1751	400_mètres_4_nages	Femme	50	324.7	15.0	 États-Unis	 Osaka	1962-07-26
1752	400_mètres_4_nages	Femme	50	321.9		 États-Unis	 Osaka	1962-07-28
1753	400_mètres_4_nages	Femme	50	316.5	17.0	 États-Unis	 Lima	1964-03-10
1754	400_mètres_4_nages	Femme	50	314.9	17.0	 États-Unis	 New York	1964-08-30
1755	400_mètres_4_nages	Femme	50	311.7	18.0	 États-Unis	 Santa Clara	1967-07-09
1756	400_mètres_4_nages	Femme	50	309.7	18.0	 États-Unis	 Winnipeg	1967-08-01
1757	400_mètres_4_nages	Femme	50	308.2	18.0	 États-Unis	 Philadelphie	1967-08-10
1758	400_mètres_4_nages	Femme	50	304.7	19.0	 États-Unis	 Los Angeles	1968-08-24
1759	400_mètres_4_nages	Femme	50	302.97		 Australie	 Munich	1972-08-31
1760	400_mètres_4_nages	Femme	50	301.1		 Allemagne de l'Est	 Utrecht	1973-08-18
1761	400_mètres_4_nages	Femme	50	297.51		 Allemagne de l'Est	 Belgrade	1973-09-06
1762	400_mètres_4_nages	Femme	50	292.42		 Allemagne de l'Est	 Vienne	1974-08-21
1763	400_mètres_4_nages	Femme	50	292.2		 Allemagne de l'Est	 Wittemberg	1975-06-07
1764	400_mètres_4_nages	Femme	50	288.79		 Allemagne de l'Est	 Berlin-Est	1976-06-01
1765	400_mètres_4_nages	Femme	50	282.77		 Allemagne de l'Est	 Montréal	1976-07-24
1766	400_mètres_4_nages	Femme	50	280.83	15.0	 États-Unis	 Berlin-Ouest	1978-08-23
1767	400_mètres_4_nages	Femme	50	279.96	17.0	 Allemagne de l'Est	 Léningrad	1980-03-30
1768	400_mètres_4_nages	Femme	50	278.44	17.0	 Allemagne de l'Est	 Magdebourg	1980-05-27
1769	400_mètres_4_nages	Femme	50	276.29	17.0	 Allemagne de l'Est	 Moscou	1980-07-26
1770	400_mètres_4_nages	Femme	50	276.1	19.0	 Allemagne de l'Est	 Guayaquil	1982-08-01
1771	400_mètres_4_nages	Femme	50	274.79	16.0	 Chine	 Shanghai	1997-10-13
1772	400_mètres_4_nages	Femme	50	273.59	18.0	 Ukraine	 Sydney	2000-09-16
1773	400_mètres_4_nages	Femme	50	272.89	18.0	 États-Unis	 Melbourne	2007-04-01
1774	400_mètres_4_nages	Femme	50	271.46	20.0	 Australie	 Sydney	2008-03-22
1775	400_mètres_4_nages	Femme	50	271.12	19.0	 États-Unis	 Omaha	2008-06-29
1776	400_mètres_4_nages	Femme	50	269.45	20.0	 Australie	 Pékin	2008-08-10
1777	400_mètres_4_nages	Femme	50	268.43	16.0	 Chine	 Londres	2012-07-28
1778	400_mètres_4_nages	Femme	50	266.36	27.0	 Hongrie	 Rio de Janeiro	2016-08-06
1779	400_mètres_4_nages	Femme	25	269.0		 Chine	 Palma de Majorque	1993-12-02
1780	400_mètres_4_nages	Femme	25	267.83	19.0	 Ukraine	 Paris	2002-01-20
1781	400_mètres_4_nages	Femme	25	266.52	24.0	 Zimbabwe	 Manchester	2008-04-09
1782	400_mètres_4_nages	Femme	25	265.87	20.0	 États-Unis	 Toronto	2008-11-28
1783	400_mètres_4_nages	Femme	25	265.06	18.0	 Espagne	 Rijeka	2008-12-14
1784	400_mètres_4_nages	Femme	25	262.88	20.0	 Afrique du Sud	 Singapour	2009-11-22
1785	400_mètres_4_nages	Femme	25	261.04	22.0	 États-Unis	 Manchester	2009-12-18
1786	400_mètres_4_nages	Femme	25	260.85	24.0	 Hongrie	 Berlin	2013-08-11
1787	400_mètres_4_nages	Femme	25	260.83	25.0	 Hongrie	 Doha	2014-08-28
1788	400_mètres_4_nages	Femme	25	259.86	24.0	 Espagne	 Doha	2014-12-03
1789	400_mètres_4_nages	Femme	25	259.46	26.0	 Hongrie	 Netanya	2015-12-02
1790	400_mètres_4_nages	Femme	25	258.94	26.0	 Espagne	 Eindhoven	2017-08-12
1791	100_mètres_dos	Femme	50	96.7		 Royaume-Uni	 Göteborg	1923-07-06
1792	100_mètres_dos	Femme	50	95.0		 Tchécoslovaquie	 Prague	1923-07-29
1793	100_mètres_dos	Femme	50	86.6		 États-Unis	 Newark	1923-08-08
1794	100_mètres_dos	Femme	50	82.4		 États-Unis	 Miami	1924-01-06
1795	100_mètres_dos	Femme	50	82.0		 Pays-Bas	 Rotterdam	1927-07-10
1796	100_mètres_dos	Femme	50	81.6		 Pays-Bas	 Amsterdam	1928-08-11
1797	100_mètres_dos	Femme	50	81.4		 Pays-Bas	 Bruxelles	1929-04-20
1798	100_mètres_dos	Femme	50	81.0		 Pays-Bas	 La Haye	1929-11-27
1799	100_mètres_dos	Femme	50	80.6		 Australie	 Sydney	1930-02-27
1800	100_mètres_dos	Femme	50	78.6		 Pays-Bas	 Wallasey	1932-05-30
1801	100_mètres_dos	Femme	50	78.2	19.0	 États-Unis	 Jones Beach	1932-07-16
1802	100_mètres_dos	Femme	50	76.8		 Pays-Bas	 Düsseldorf	1934-11-25
1803	100_mètres_dos	Femme	50	76.3	22.0	 États-Unis	 Chicago	1935-01-15
1804	100_mètres_dos	Femme	50	75.8		 Pays-Bas	 Amsterdam	1936-02-27
1805	100_mètres_dos	Femme	50	75.7		 Pays-Bas	 Copenhague	1936-09-08
1806	100_mètres_dos	Femme	50	75.4		 Pays-Bas	 Copenhague	1936-09-10
1807	100_mètres_dos	Femme	50	73.6		 Pays-Bas	 Düsseldorf	1936-10-25
1808	100_mètres_dos	Femme	50	73.5		 Pays-Bas	 Copenhague	1938-11-01
1809	100_mètres_dos	Femme	50	73.2		 Pays-Bas	 Amsterdam	1938-11-10
1810	100_mètres_dos	Femme	50	73.0		 Pays-Bas	 La Haye	1938-11-12
1811	100_mètres_dos	Femme	50	72.9		 Pays-Bas	 Anvers	1938-11-26
1812	100_mètres_dos	Femme	50	70.9		 Pays-Bas	 Rotterdam	1939-09-22
1813	100_mètres_dos	Femme	50	72.9		 Royaume-Uni	 Melbourne	1956-12-05
1814	100_mètres_dos	Femme	50	72.5		 Nouvelle-Zélande	 Auckland	1958-03-12
1815	100_mètres_dos	Femme	50	72.4		 Royaume-Uni	 Cardiff	1958-04-19
1816	100_mètres_dos	Femme	50	72.3		 Pays-Bas	 Nijmegen	1958-07-20
1817	100_mètres_dos	Femme	50	71.9		 Royaume-Uni	 Cardiff	1958-07-23
1818	100_mètres_dos	Femme	50	71.7		 Pays-Bas	 Waalwijk	1959-07-26
1819	100_mètres_dos	Femme	50	71.4		 États-Unis	 Chicago	1959-09-06
1820	100_mètres_dos	Femme	50	71.0		 Pays-Bas	 Leipzig	1960-06-12
1821	100_mètres_dos	Femme	50	70.9		 Pays-Bas	 Maastricht	1960-07-10
1822	100_mètres_dos	Femme	50	70.1		 États-Unis	 Indianapolis	1960-07-17
1823	100_mètres_dos	Femme	50	70.0		 États-Unis	 Détroit	1960-08-04
1824	100_mètres_dos	Femme	50	69.2		 États-Unis	 Détroit	1960-08-05
1825	100_mètres_dos	Femme	50	69.0		 États-Unis	 Rome	1960-09-02
1826	100_mètres_dos	Femme	50	68.9	16.0	 États-Unis	 Los Angeles	1963-07-28
1827	100_mètres_dos	Femme	50	68.6	16.0	 France	 Paris	1964-06-14
1828	100_mètres_dos	Femme	50	68.3		 États-Unis	 Los Angeles	1964-09-28
1829	100_mètres_dos	Femme	50	67.7		 États-Unis	 Tokyo	1964-10-14
1830	100_mètres_dos	Femme	50	67.4			 Béziers	1966-07-23
1831	100_mètres_dos	Femme	50	67.3		 Canada	 Winnipeg	1967-07-27
1832	100_mètres_dos	Femme	50	67.1		 Canada	 Winnipeg	1967-07-30
1833	100_mètres_dos	Femme	50	66.7			Kimberley	1968-01-30
1834	100_mètres_dos	Femme	50	66.4			 Montreuil	1968-04-06
1835	100_mètres_dos	Femme	50	66.2		 États-Unis	 Mexico	1968-10-23
1836	100_mètres_dos	Femme	50	65.6			 Utrecht	1969-07-06
1837	100_mètres_dos	Femme	50	65.39	14.0	 Allemagne de l'Est	 Utrecht	1973-08-18
1838	100_mètres_dos	Femme	50	64.99	14.0	 Allemagne de l'Est	 Belgrade	1973-09-04
1839	100_mètres_dos	Femme	50	64.78		 Canada	 Christchurch	1974-01-31
1840	100_mètres_dos	Femme	50	64.43	15.0	 Allemagne de l'Est	 Rostock	1974-07-08
1841	100_mètres_dos	Femme	50	64.09	15.0	 Allemagne de l'Est	 Vienne	1974-08-22
1842	100_mètres_dos	Femme	50	63.3	15.0	 Allemagne de l'Est	 Vienne	1974-08-23
1843	100_mètres_dos	Femme	50	63.08	15.0	 Allemagne de l'Est	 Vienne	1974-08-24
1844	100_mètres_dos	Femme	50	62.98	15.0	 Allemagne de l'Est	 Concord	1974-09-01
1845	100_mètres_dos	Femme	50	62.6	17.0	 Allemagne de l'Est	 Tallinn	1976-03-14
1846	100_mètres_dos	Femme	50	61.62	18.0	 Allemagne de l'Est	 Berlin-Est	1976-06-03
1847	100_mètres_dos	Femme	50	61.51	17.0	 Allemagne de l'Est	 Berlin-Est	1976-06-05
1848	100_mètres_dos	Femme	50	61.51	15.0	 Allemagne de l'Est	 Moscou	1980-07-20
1849	100_mètres_dos	Femme	50	61.5	15.0	 Allemagne de l'Est	 Moscou	1980-07-22
1850	100_mètres_dos	Femme	50	60.86	15.0	 Allemagne de l'Est	 Moscou	1980-07-23
1851	100_mètres_dos	Femme	50	60.59	20.0	 Allemagne de l'Est	 Moscou	1984-08-24
1852	100_mètres_dos	Femme	50	60.31	17.0	 Hongrie	 Athènes	1991-08-22
1853	100_mètres_dos	Femme	50	60.16	19.0	 Chine	 Rome	1994-09-10
1854	100_mètres_dos	Femme	50	59.58	20.0	 États-Unis	 Fort Lauderdale	2002-08-13
1855	100_mètres_dos	Femme	50	59.44	25.0	 États-Unis	 Melbourne	2007-03-27
1856	100_mètres_dos	Femme	50	59.21	26.0	 États-Unis	 Columbia	2008-02-17
1857	100_mètres_dos	Femme	50	59.15	22.0	 États-Unis	 Omaha	2008-06-30
1858	100_mètres_dos	Femme	50	59.03	25.0	 États-Unis	 Omaha	2008-06-30
1859	100_mètres_dos	Femme	50	58.97	25.0	 États-Unis	 Omaha	2008-07-01
1860	100_mètres_dos	Femme	50	58.77	24.0	 Zimbabwe	 Pékin	2008-08-11
1861	100_mètres_dos	Femme	50	58.48	19.0	 Russie	 Rome	2009-07-27
1862	100_mètres_dos	Femme	50	58.12	21.0	 Grande-Bretagne	 Rome	2009-07-28
1863	100_mètres_dos	Femme	50	58.1	21.0	 Canada	 Budapest	2017-07-25
1864	100_mètres_dos	Femme	50	58.0	21.0	 États-Unis	 Irvine	2018-07-28
1865	100_mètres_dos	Femme	25	59.97	17.0	 Allemagne de l'Est	 Indianapolis	1983-01-07
1866	100_mètres_dos	Femme	25	59.41	26.0	 États-Unis	 Stavanger	1993-11-20
1867	100_mètres_dos	Femme	25	58.5	26.0	 États-Unis	 Palma de Majorque	1993-12-03
1868	100_mètres_dos	Femme	25	58.45		 Japon	 Sagamihara	2001-03-04
1869	100_mètres_dos	Femme	25	57.08	19.0	 États-Unis	 New York	2001-11-29
1870	100_mètres_dos	Femme	25	56.71	20.0	 États-Unis	 New York	2002-11-23
1871	100_mètres_dos	Femme	25	56.51	25.0	 États-Unis	 Singapour	2007-10-28
1872	100_mètres_dos	Femme	25	56.15		 Japon	 Tokyo	2009-02-22
1873	100_mètres_dos	Femme	25	55.23		 Japon	 Berlin	2009-11-15
1874	100_mètres_dos	Femme	25	55.03	25.0	 Hongrie	 Doha	2014-12-04
1875	200_mètres_dos	Femme	50	186.8		 États-Unis	 Brighton Beach	1922-07-04
1876	200_mètres_dos	Femme	50	183.8		 États-Unis	 Miami	1924-02-09
1877	200_mètres_dos	Femme	50	179.2		 Pays-Bas	 Bruxelles	1928-11-24
1878	200_mètres_dos	Femme	50	178.8	17.0	 États-Unis	 Buffalo	1930-02-01
1879	200_mètres_dos	Femme	50	178.2	17.0	 États-Unis	 New York	1930-03-01
1880	200_mètres_dos	Femme	50	170.4		 Royaume-Uni	 Wallasey	1932-09-19
1881	200_mètres_dos	Femme	50	169.6		 Pays-Bas	 Amsterdam	1935-01-20
1882	200_mètres_dos	Femme	50	168.7	23.0	 États-Unis	 Toledo	1936-03-03
1883	200_mètres_dos	Femme	50	164.6		 Pays-Bas	 Amsterdam	1937-02-02
1884	200_mètres_dos	Femme	50	161.3		 Danemark	 Aarhus	1937-02-14
1885	200_mètres_dos	Femme	50	161.0		 Pays-Bas	 Aarhus	1938-04-17
1886	200_mètres_dos	Femme	50	160.6		 Pays-Bas	 Düsseldorf	1936-10-26
1887	200_mètres_dos	Femme	50	159.0		 Pays-Bas	 Amsterdam	1938-12-18
1888	200_mètres_dos	Femme	50	158.8		 Pays-Bas	 Rotterdam	1939-11-29
1889	200_mètres_dos	Femme	50	155.3		 Pays-Bas	 Hilversum	1950-04-02
1890	200_mètres_dos	Femme	50	159.9		 Nouvelle-Zélande	 Auckland	1957-01-16
1891	200_mètres_dos	Femme	50	158.5		 Pays-Bas	 Blackpool	1957-05-17
1892	200_mètres_dos	Femme	50	157.4		 États-Unis	 Topeka	1958-08-01
1893	200_mètres_dos	Femme	50	157.1		 Japon	 Tokyo	1959-07-12
1894	200_mètres_dos	Femme	50	154.8		 Japon	 Tokyo	1960-04-02
1895	200_mètres_dos	Femme	50	153.5		 États-Unis	 Indianapolis	1960-07-15
1896	200_mètres_dos	Femme	50	153.3		 Japon	 Tokyo	1960-07-23
1897	200_mètres_dos	Femme	50	153.2		 Japon	 Tokyo	1961-07-30
1898	200_mètres_dos	Femme	50	152.1		 Japon	 Beppu	1962-06-03
1899	200_mètres_dos	Femme	50	151.6		 Japon	 Osaka	1962-07-29
1900	200_mètres_dos	Femme	50	149.6		 Japon	 Sydney	1963-02-10
1901	200_mètres_dos	Femme	50	148.9		 Japon	 Perth	1963-02-18
1902	200_mètres_dos	Femme	50	148.5		 Japon	 Perth	1963-02-21
1903	200_mètres_dos	Femme	50	148.2		 Japon	 Tokyo	1963-08-04
1904	200_mètres_dos	Femme	50	147.4		 États-Unis	 Los Angeles	1964-09-28
